,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
32,2023-12-11,5.336049893060023,2.3358077026629163,19.280037271414546,5.336049893060023,5.336049893060023,5.393606703331075,5.393606703331075,5.393606703331075,8.967089955999999,8.967089955999999,8.967089955999999,-3.573483252668924,-3.573483252668924,-3.573483252668924,0.0,0.0,0.0,10.729656596391099
33,2023-12-12,5.370313841761148,8.26584074572439,24.455709692521683,5.370313841761148,5.370313841761148,10.941364670082578,10.941364670082578,10.941364670082578,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140825767,1.9742747140825767,1.9742747140825767,0.0,0.0,0.0,16.311678511843727
34,2023-12-13,5.404577790462272,7.054529303802753,23.20489027385867,5.404577790462272,5.404577790462272,9.462372038447388,9.462372038447388,9.462372038447388,8.967089955999999,8.967089955999999,8.967089955999999,0.4952820824473871,0.4952820824473871,0.4952820824473871,0.0,0.0,0.0,14.86694982890966
35,2023-12-14,5.438841740649003,8.477977917453527,24.820342975498164,5.438841740649003,5.438841740649003,10.945138395001994,10.945138395001994,10.945138395001994,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484390019937,1.9780484390019937,1.9780484390019937,0.0,0.0,0.0,16.383980135650997
36,2023-12-15,5.473105690835732,7.908155158757947,24.377772458267906,5.473105690835732,5.473105690835732,10.270765535851218,10.270765535851218,10.270765535851218,8.967089955999999,8.967089955999999,8.967089955999999,1.3036755798512178,1.3036755798512178,1.3036755798512178,0.0,0.0,0.0,15.74387122668695
37,2023-12-16,5.507369641022462,5.061433067441202,21.341570109164213,5.507369641022462,5.507369641022462,7.800998605004179,7.800998605004179,7.800998605004179,8.967089955999999,8.967089955999999,8.967089955999999,-1.166091350995822,-1.166091350995822,-1.166091350995822,0.0,0.0,0.0,13.308368246026642
38,2023-12-17,5.541633591209193,5.225511475525744,21.928115757620105,5.541633591209193,5.541633591209193,7.955383744288574,7.955383744288574,7.955383744288574,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117114262,-1.0117062117114262,-1.0117062117114262,0.0,0.0,0.0,13.497017335497766
39,2023-12-18,5.575897541368964,3.019361036634317,18.99880417796789,5.575897541368964,5.575897541368964,5.393606703330837,5.393606703330837,5.393606703330837,8.967089955999999,8.967089955999999,8.967089955999999,-3.5734832526691633,-3.5734832526691633,-3.5734832526691633,0.0,0.0,0.0,10.969504244699802
40,2023-12-19,5.610161491528737,8.229630696425716,24.3932039470758,5.610161491528737,5.610161491528737,10.941364670079523,10.941364670079523,10.941364670079523,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140795232,1.9742747140795232,1.9742747140795232,0.0,0.0,0.0,16.55152616160826
41,2023-12-20,5.644425441688509,7.125921009838408,23.435256608534775,5.644425441688509,5.644425441688509,9.46237203844116,9.46237203844116,9.46237203844116,8.967089955999999,8.967089955999999,8.967089955999999,0.49528208244115934,0.49528208244115934,0.49528208244115934,0.0,0.0,0.0,15.106797480129668
42,2023-12-21,5.678689391848281,8.064607208843011,24.61958058881371,5.678689391848281,5.678689391848281,10.94513839499929,10.94513839499929,10.94513839499929,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484389992912,1.9780484389992912,1.9780484389992912,0.0,0.0,0.0,16.62382778684757
43,2023-12-22,5.712953342008054,8.020451575871299,24.694229761559917,5.712953342008054,5.712953342008054,10.270765535841766,10.270765535841766,10.270765535841766,8.967089955999999,8.967089955999999,8.967089955999999,1.303675579841767,1.303675579841767,1.303675579841767,0.0,0.0,0.0,15.983718877849821
44,2023-12-23,5.747217292501701,5.111017687690313,22.30358921507256,5.747217292501701,5.747217292501701,7.800998605010228,7.800998605010228,7.800998605010228,8.967089955999999,8.967089955999999,8.967089955999999,-1.166091350989772,-1.166091350989772,-1.166091350989772,0.0,0.0,0.0,13.548215897511929
45,2023-12-24,5.781481242995349,5.886343666031846,21.776411281695072,5.781481242995349,5.781481242995349,7.9553837442890885,7.9553837442890885,7.9553837442890885,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117109112,-1.0117062117109112,-1.0117062117109112,0.0,0.0,0.0,13.736864987284438
46,2023-12-25,5.815745193488996,3.3871374475242018,19.072651702084972,5.815745193488996,5.815745193488996,5.393606703333315,5.393606703333315,5.393606703333315,8.967089955999999,8.967089955999999,8.967089955999999,-3.573483252666684,-3.573483252666684,-3.573483252666684,0.0,0.0,0.0,11.209351896822312
47,2023-12-26,5.850009143982644,8.913771078728375,25.36100582256953,5.850009143982644,5.850009143982644,10.941364670084102,10.941364670084102,10.941364670084102,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140841024,1.9742747140841024,1.9742747140841024,0.0,0.0,0.0,16.791373814066745
48,2023-12-27,5.884273094476291,6.801265307209255,23.380596787707823,5.884273094476291,5.884273094476291,9.462372038443169,9.462372038443169,9.462372038443169,8.967089955999999,8.967089955999999,8.967089955999999,0.49528208244316796,0.49528208244316796,0.49528208244316796,0.0,0.0,0.0,15.346645132919459
49,2023-12-28,5.918537044929066,9.024237222445965,25.274906980243724,5.918537044929066,5.918537044929066,10.94513839499765,10.94513839499765,10.94513839499765,8.967089955999999,8.967089955999999,8.967089955999999,1.978048438997651,1.978048438997651,1.978048438997651,0.0,0.0,0.0,16.863675439926716
50,2023-12-29,5.9528009953818435,8.533222869051494,24.04320814565475,5.9528009953818435,5.9528009953818435,10.270765535855576,10.270765535855576,10.270765535855576,8.967089955999999,8.967089955999999,8.967089955999999,1.3036755798555761,1.3036755798555761,1.3036755798555761,0.0,0.0,0.0,16.22356653123742
51,2023-12-30,5.98706494583462,5.392646279720464,21.966588828320262,5.98706494583462,5.98706494583462,7.800998604996413,7.800998604996413,7.800998604996413,8.967089955999999,8.967089955999999,8.967089955999999,-1.1660913510035864,-1.1660913510035864,-1.1660913510035864,0.0,0.0,0.0,13.788063550831033
52,2023-12-31,6.021328896287397,5.45373128578467,21.785838163870842,6.021328896287397,6.021328896287397,7.955383744283337,7.955383744283337,7.955383744283337,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117166629,-1.0117062117166629,-1.0117062117166629,0.0,0.0,0.0,13.976712640570733
53,2024-01-01,6.055592846740172,2.6657119136389364,19.028928208735913,6.055592846740172,6.055592846740172,5.393606703334436,5.393606703334436,5.393606703334436,8.967089955999999,8.967089955999999,8.967089955999999,-3.573483252665564,-3.573483252665564,-3.573483252665564,0.0,0.0,0.0,11.449199550074608
54,2024-01-02,6.089856799194157,8.487205070502272,24.342032355048712,6.089856799194157,6.089856799194157,10.94136467007588,10.94136467007588,10.94136467007588,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140758798,1.9742747140758798,1.9742747140758798,0.0,0.0,0.0,17.031221469270037
55,2024-01-03,6.124120751648141,7.8550301189578535,23.34874603357244,6.124120751648141,6.124120751648141,9.46237203843694,9.46237203843694,9.46237203843694,8.967089955999999,8.967089955999999,8.967089955999999,0.49528208243693955,0.49528208243693955,0.49528208243693955,0.0,0.0,0.0,15.58649279008508
56,2024-01-04,6.158384704102124,9.560069463276692,25.860533777792398,6.158384704102124,6.158384704102124,10.945138394994949,10.945138394994949,10.945138394994949,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484389949484,1.9780484389949484,1.9780484389949484,0.0,0.0,0.0,17.103523099097075
57,2024-01-05,6.192648656556108,7.837796766100712,24.418321972047465,6.192648656556108,6.192648656556108,10.270765535871966,10.270765535871966,10.270765535871966,8.967089955999999,8.967089955999999,8.967089955999999,1.303675579871966,1.303675579871966,1.303675579871966,0.0,0.0,0.0,16.463414192428075
58,2024-01-06,6.226912609010092,6.045303620994846,22.111428912956253,6.226912609010092,6.226912609010092,7.800998605002463,7.800998605002463,7.800998605002463,8.967089955999999,8.967089955999999,8.967089955999999,-1.1660913509975366,-1.1660913509975366,-1.1660913509975366,0.0,0.0,0.0,14.027911214012555
59,2024-01-07,6.261176560859279,6.214757803406526,22.37456923719124,6.261176560859279,6.261176560859279,7.9553837442838535,7.9553837442838535,7.9553837442838535,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117161473,-1.0117062117161473,-1.0117062117161473,0.0,0.0,0.0,14.216560305143133
60,2024-01-08,6.295440512708465,3.352085245913829,19.684217128315527,6.295440512708465,6.295440512708465,5.393606703327684,5.393606703327684,5.393606703327684,8.967089955999999,8.967089955999999,8.967089955999999,-3.5734832526723155,-3.5734832526723155,-3.5734832526723155,0.0,0.0,0.0,11.68904721603615
61,2024-01-09,6.329704464557653,8.98122463729914,25.361855429799196,6.329704464557653,6.329704464557653,10.941364670076641,10.941364670076641,10.941364670076641,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140766421,1.9742747140766421,1.9742747140766421,0.0,0.0,0.0,17.271069134634295
